PRISM Time Series Data,,,,,,,,,,,
Location:  Lat: 43.8300   Lon: -74.6330   Elev: 546m,,,,,,,,,,,
Climate variable: tmean,,,,,,,,,,,
Period: 1985-01-01 - 2016-06-07,,,,,,,,,,,
PRISM day definition: 24 hours ending at 1200 UTC on the day shown,,,,,,,,,,,
Grid Cell Interpolation: Off,,,,,,,,,,,
Time series generated: 2016-Jun-08,,,,,,,,,,,
Date,tmean (degrees C),1,2,3,4,5,6,7,8,9,10
1/9/88,-13.1,0.000371792,2.000054474,4.00000711,5.99999438,7.999990247,8.99999109,9.999991883,9.999993785,9.99999509,9.999996023
1/10/88,-13.9,0.000370878,2.000054211,4.000006978,5.999994297,7.999990188,8.999991047,9.99999185,9.99999376,9.99999507,9.999996007
1/11/88,-15.3,0.000369908,2.000053933,4.000006839,5.99999421,7.999990127,8.999991002,9.999991816,9.999993734,9.999995049,9.99999599
1/12/88,-10.7,0.000368841,2.000053632,4.000006689,5.999994117,7.999990062,8.999990955,9.99999178,9.999993707,9.999995027,9.999995972
1/13/88,-3.5,0.000368094,2.00005341,4.000006575,5.999994044,7.99999001,8.999990917,9.999991751,9.999993684,9.99999501,9.999995958
1/14/88,-15.8,0.00036785,2.000053314,4.000006517,5.999994003,7.999989978,8.999990893,9.999991731,9.999993669,9.999994998,9.999995948
1/15/88,-25.3,0.000366748,2.000053004,4.000006364,5.999993908,7.999989911,8.999990845,9.999991695,9.999993641,9.999994976,9.99999593
1/16/88,-15.7,0.000364983,2.000052527,4.000006136,5.999993772,7.999989818,8.999990778,9.999991644,9.999993603,9.999994945,9.999995906
1/17/88,-4.4,0.000363887,2.000052219,4.000005984,5.999993677,7.999989752,8.99999073,9.999991608,9.999993575,9.999994923,9.999995888
1/18/88,1.2,0.00036358,2.000052107,4.000005919,5.999993632,7.999989718,8.999990704,9.999991587,9.999993559,9.999994911,9.999995878
1/19/88,0.1,0.000363664,2.000052093,4.000005897,5.999993611,7.999989699,8.999990689,9.999991575,9.999993549,9.999994903,9.999995872
1/20/88,-2.6,0.000363671,2.00005206,4.000005867,5.999993585,7.999989677,8.999990672,9.999991561,9.999993539,9.999994895,9.999995865
1/21/88,0.3,0.000363489,2.00005198,4.000005815,5.999993547,7.999989647,8.99999065,9.999991543,9.999993525,9.999994884,9.999995856
1/22/88,-7.6,0.00036351,2.00005195,4.000005787,5.999993523,7.999989626,8.999990633,9.999991529,9.999993514,9.999994876,9.999995849
1/23/88,-12.3,0.00036298,2.000051783,4.000005697,5.999993463,7.999989582,8.999990601,9.999991504,9.999993495,9.99999486,9.999995837
1/24/88,-8.6,0.000362122,2.000051533,4.000005571,5.999993383,7.999989525,8.999990559,9.999991472,9.999993471,9.999994841,9.999995821
1/25/88,-2.9,0.000361522,2.000051348,4.000005473,5.99999332,7.999989479,8.999990525,9.999991446,9.999993451,9.999994825,9.999995808
1/26/88,-6.1,0.000361319,2.000051263,4.000005419,5.999993281,7.999989449,8.999990502,9.999991427,9.999993437,9.999994814,9.999995799
1/27/88,-17.5,0.000360894,2.000051122,4.000005341,5.999993228,7.999989409,8.999990473,9.999991404,9.999993419,9.9999948,9.999995788
1/28/88,-17.9,0.000359673,2.000050782,4.000005174,5.999993126,7.999989338,8.999990422,9.999991365,9.999993389,9.999994776,9.999995769
1/29/88,-15.3,0.000358424,2.000050434,4.000005005,5.999993022,7.999989266,8.999990369,9.999991325,9.999993359,9.999994752,9.999995749
1/30/88,-10.1,0.000357357,2.000050133,4.000004855,5.999992929,7.999989201,8.999990322,9.999991289,9.999993331,9.999994731,9.999995732
1/31/88,3.7,0.000356652,2.000049922,4.000004746,5.999992858,7.99998915,8.999990285,9.999991261,9.999993309,9.999994713,9.999995718
2/1/88,7.5,0.00035691,2.000049951,4.000004743,5.999992848,7.999989138,8.999990275,9.999991252,9.999993302,9.999994708,9.999995713
2/2/88,2.1,0.000357433,2.000050047,4.000004771,5.999992855,7.999989137,8.999990272,9.999991248,9.999993299,9.999994706,9.999995712
2/3/88,-10.5,0.00035758,2.000050049,4.000004756,5.999992838,7.99998912,8.999990259,9.999991237,9.999993291,9.999994699,9.999995706
2/4/88,-10.9,0.000356847,2.000049831,4.000004643,5.999992766,7.999989069,8.999990221,9.999991208,9.999993269,9.999994681,9.999995692
2/5/88,-14.3,0.000356087,2.000049606,4.000004528,5.999992692,7.999989016,8.999990182,9.999991178,9.999993246,9.999994663,9.999995677
2/6/88,-18.5,0.000355089,2.000049322,4.000004386,5.999992604,7.999988954,8.999990137,9.999991144,9.999993219,9.999994642,9.99999566
2/7/88,-19.6,0.000353798,2.000048964,4.000004212,5.999992497,7.99998888,8.999990084,9.999991103,9.999993188,9.999994618,9.99999564
2/8/88,-15.8,0.000352431,2.000048587,4.000004029,5.999992385,7.999988803,8.999990028,9.999991061,9.999993156,9.999994592,9.99999562
2/9/88,-14.6,0.000351328,2.000048277,4.000003875,5.99999229,7.999988736,8.99998998,9.999991024,9.999993128,9.99999457,9.999995602
2/10/88,-12.2,0.00035031,2.000047987,4.000003731,5.9999922,7.999988673,8.999989935,9.999990989,9.999993101,9.999994549,9.999995585
2/11/88,-13.2,0.000349459,2.00004774,4.000003605,5.999992121,7.999988617,8.999989894,9.999990957,9.999993077,9.99999453,9.999995569
2/12/88,-10.6,0.000348538,2.000047475,4.000003472,5.999992037,7.999988558,8.999989851,9.999990924,9.999993051,9.99999451,9.999995553
2/13/88,-7.2,0.000347798,2.000047255,4.000003359,5.999991965,7.999988506,8.999989813,9.999990895,9.999993029,9.999994492,9.999995539
2/14/88,-11.7,0.000347296,2.000047094,4.000003272,5.999991907,7.999988464,8.999989781,9.999990871,9.99999301,9.999994477,9.999995527
2/15/88,-7.8,0.000346479,2.000046855,4.00000315,5.99999183,7.999988409,8.999989741,9.99999084,9.999992987,9.999994459,9.999995511
2/16/88,-2.4,0.000345935,2.000046684,4.000003059,5.99999177,7.999988364,8.999989709,9.999990814,9.999992967,9.999994443,9.999995499
2/17/88,-7.8,0.000345768,2.000046608,4.000003009,5.999991733,7.999988335,8.999989686,9.999990797,9.999992954,9.999994433,9.99999549
2/18/88,-3.7,0.000345224,2.000046437,4.000002918,5.999991673,7.999988291,8.999989654,9.999990771,9.999992934,9.999994417,9.999995478
2/19/88,-6.2,0.000344965,2.000046337,4.000002858,5.999991631,7.999988259,8.999989629,9.999990752,9.999992919,9.999994405,9.999995468
2/20/88,-4.1,0.000344533,2.000046194,4.000002779,5.999991578,7.999988219,8.9999896,9.999990729,9.999992902,9.999994391,9.999995457
2/21/88,-8.4,0.000344247,2.000046088,4.000002716,5.999991534,7.999988185,8.999989574,9.999990709,9.999992886,9.999994379,9.999995447
2/22/88,-15,0.000343661,2.000045907,4.00000262,5.999991471,7.99998814,8.999989541,9.999990682,9.999992866,9.999994363,9.999995434
2/23/88,-3.7,0.000342614,2.00004561,4.000002473,5.999991379,7.999988075,8.999989494,9.999990647,9.999992839,9.999994342,9.999995417
2/24/88,-5.9,0.000342356,2.000045511,4.000002413,5.999991337,7.999988043,8.99998947,9.999990627,9.999992824,9.99999433,9.999995407
2/25/88,-10.6,0.000341944,2.000045373,4.000002336,5.999991285,7.999988004,8.999989441,9.999990605,9.999992807,9.999994316,9.999995396
2/26/88,-12.1,0.000341205,2.000045153,4.000002223,5.999991213,7.999987952,8.999989403,9.999990575,9.999992784,9.999994299,9.999995382
2/27/88,-11.1,0.000340361,2.000044907,4.000002098,5.999991134,7.999987896,8.999989362,9.999990544,9.99999276,9.99999428,9.999995367
2/28/88,-11,0.000339586,2.000044679,4.000001981,5.999991059,7.999987843,8.999989323,9.999990514,9.999992737,9.999994262,9.999995352
2/29/88,-8,0.000338819,2.000044452,4.000001865,5.999990985,7.99998779,8.999989284,9.999990484,9.999992714,9.999994243,9.999995337
3/1/88,-9.3,0.000338261,2.000044277,4.000001772,5.999990924,7.999987745,8.999989251,9.999990458,9.999992695,9.999994228,9.999995325
3/2/88,-16.9,0.000337612,2.00004408,4.000001669,5.999990857,7.999987697,8.999989216,9.999990431,9.999992674,9.999994211,9.999995311
3/3/88,-6.9,0.000336433,2.000043751,4.000001507,5.999990758,7.999987627,8.999989166,9.999990393,9.999992644,9.999994188,9.999995292
3/4/88,-5.2,0.000335951,2.000043595,4.000001422,5.999990701,7.999987586,8.999989135,9.999990369,9.999992626,9.999994174,9.999995281
3/5/88,-7.8,0.000335588,2.00004347,4.000001351,5.999990652,7.999987549,8.999989107,9.999990347,9.999992609,9.99999416,9.99999527
3/6/88,-10.1,0.000335044,2.000043299,4.00000126,5.999990592,7.999987505,8.999989075,9.999990322,9.99999259,9.999994145,9.999995258
3/7/88,-3.3,0.000334339,2.000043088,4.00000115,5.999990522,7.999987454,8.999989038,9.999990293,9.999992568,9.999994128,9.999995244
3/8/88,-5.5,0.000334109,2.000042995,4.000001094,5.999990482,7.999987423,8.999989014,9.999990274,9.999992554,9.999994116,9.999995234
3/9/88,-2.1,0.000333725,2.000042865,4.00000102,5.999990431,7.999987385,8.999988986,9.999990252,9.999992537,9.999994103,9.999995223
3/10/88,0.6,0.000333579,2.000042793,4.000000973,5.999990396,7.999987357,8.999988964,9.999990235,9.999992523,9.999994093,9.999995215
3/11/88,-4.4,0.000333621,2.000042769,4.000000946,5.999990373,7.999987336,8.999988948,9.999990221,9.999992513,9.999994084,9.999995208
3/12/88,-7.8,0.000333314,2.000042657,4.000000881,5.999990327,7.999987302,8.999988922,9.999990201,9.999992497,9.999994072,9.999995198
3/13/88,-3.7,0.00033277,2.000042486,4.00000079,5.999990267,7.999987257,8.999988889,9.999990175,9.999992478,9.999994057,9.999995186
3/14/88,-1,0.000332511,2.000042387,4.00000073,5.999990225,7.999987225,8.999988865,9.999990156,9.999992463,9.999994045,9.999995176
3/15/88,-5.1,0.000332442,2.000042334,4.000000691,5.999990194,7.9999872,8.999988845,9.99999014,9.999992451,9.999994035,9.999995169
3/16/88,-5.1,0.000332086,2.000042211,4.000000621,5.999990146,7.999987163,8.999988818,9.999990119,9.999992435,9.999994022,9.999995158
3/17/88,-6.8,0.00033173,2.000042087,4.00000055,5.999990097,7.999987127,8.999988791,9.999990097,9.999992418,9.999994009,9.999995148
3/18/88,-4.6,0.000331255,2.000041933,4.000000467,5.999990042,7.999987085,8.99998876,9.999990073,9.9999924,9.999993995,9.999995136
3/19/88,-4.2,0.000330935,2.000041818,4.0000004,5.999989995,7.99998705,8.999988734,9.999990053,9.999992384,9.999993982,9.999995126
3/20/88,-9.5,0.000330641,2.00004171,4.000000336,5.999989951,7.999987016,8.999988708,9.999990032,9.999992369,9.99999397,9.999995116
3/21/88,-16.3,0.000329979,2.000041509,4.000000232,5.999989883,7.999986967,8.999988672,9.999990005,9.999992347,9.999993953,9.999995102
3/22/88,-16.9,0.000328841,2.00004119,4.000000074,5.999989786,7.999986899,8.999988623,9.999989967,9.999992319,9.999993931,9.999995084
3/23/88,-12,0.000327662,2.000040861,3.999999912,5.999989686,7.99998683,8.999988573,9.999989929,9.999992289,9.999993908,9.999995065
3/24/88,0.2,0.000326825,2.000040616,3.999999788,5.999989608,7.999986774,8.999988532,9.999989898,9.999992265,9.999993889,9.99999505
3/25/88,4.1,0.000326839,2.000040585,3.999999759,5.999989582,7.999986752,8.999988515,9.999989884,9.999992255,9.99999388,9.999995043
3/26/88,8.4,0.000327125,2.000040622,3.99999976,5.999989574,7.999986741,8.999988506,9.999989875,9.999992248,9.999993875,9.999995039
3/27/88,5.7,0.000327711,2.000040733,3.999999794,5.999989585,7.999986743,8.999988505,9.999989873,9.999992246,9.999993874,9.999995038
3/28/88,-2.5,0.000328109,2.000040798,3.999999807,5.999989583,7.999986736,8.999988498,9.999989867,9.999992242,9.99999387,9.999995035
3/29/88,-2.4,0.000327934,2.000040719,3.999999757,5.999989546,7.999986707,8.999988476,9.999989849,9.999992228,9.999993859,9.999995026
3/30/88,4.3,0.000327767,2.000040643,3.999999707,5.99998951,7.999986678,8.999988454,9.999989831,9.999992215,9.999993849,9.999995017
3/31/88,6.8,0.000328067,2.000040683,3.999999709,5.999989502,7.999986667,8.999988445,9.999989823,9.999992208,9.999993844,9.999995013
4/1/88,4.8,0.000328541,2.000040766,3.999999731,5.999989506,7.999986664,8.999988441,9.999989819,9.999992205,9.999993841,9.999995011
4/2/88,5.3,0.000328876,2.000040815,3.999999737,5.9999895,7.999986655,8.999988432,9.999989811,9.999992199,9.999993836,9.999995008
4/3/88,7.9,0.000329246,2.000040873,3.999999747,5.999989497,7.999986648,8.999988425,9.999989805,9.999992194,9.999993832,9.999995004
4/4/88,9.5,0.000329797,2.000040976,3.999999778,5.999989506,7.999986647,8.999988423,9.999989802,9.999992192,9.999993831,9.999995003
4/5/88,9.3,0.00033046,2.000041106,3.99999982,5.999989521,7.999986652,8.999988424,9.999989801,9.999992191,9.99999383,9.999995002
4/6/88,5.2,0.000331109,2.000041234,3.999999861,5.999989535,7.999986655,8.999988425,9.9999898,9.999992191,9.99999383,9.999995002
4/7/88,9.2,0.000331471,2.00004129,3.999999871,5.999989532,7.999986647,8.999988417,9.999989793,9.999992185,9.999993825,9.999994999
4/8/88,9.2,0.000332113,2.000041415,3.999999911,5.999989546,7.999986651,8.999988418,9.999989792,9.999992184,9.999993825,9.999994998
4/9/88,1.6,0.000332755,2.000041541,3.999999951,5.99998956,7.999986654,8.999988418,9.999989791,9.999992184,9.999993824,9.999994997
4/10/88,1.6,0.000332867,2.000041534,3.999999933,5.999989541,7.999986636,8.999988404,9.999989779,9.999992174,9.999993817,9.999994992
4/11/88,3.6,0.000332978,2.000041527,3.999999914,5.999989521,7.999986618,8.999988389,9.999989767,9.999992165,9.99999381,9.999994986
4/12/88,4.7,0.000333229,2.000041555,3.999999911,5.999989511,7.999986606,8.999988379,9.999989758,9.999992158,9.999993804,9.999994981
4/13/88,6.3,0.000333557,2.000041602,3.999999916,5.999989505,7.999986597,8.999988371,9.99998975,9.999992152,9.999993799,9.999994978
4/14/88,6.3,0.000333997,2.000041677,3.999999934,5.999989507,7.999986592,8.999988365,9.999989745,9.999992148,9.999993796,9.999994975
4/15/88,6.2,0.000334436,2.000041752,3.999999952,5.999989508,7.999986587,8.99998836,9.99998974,9.999992144,9.999993793,9.999994972
4/16/88,-0.2,0.000334869,2.000041825,3.999999969,5.999989509,7.999986582,8.999988355,9.999989734,9.99999214,9.99999379,9.99999497
4/17/88,-0.4,0.000334855,2.000041787,3.999999936,5.999989482,7.999986559,8.999988337,9.99998972,9.999992129,9.999993781,9.999994963
4/18/88,6.3,0.000334827,2.000041745,3.999999902,5.999989454,7.999986536,8.999988319,9.999989705,9.999992118,9.999993772,9.999994955
4/19/88,1,0.000335266,2.00004182,3.99999992,5.999989455,7.999986531,8.999988313,9.9999897,9.999992114,9.999993769,9.999994953
4/20/88,-1.1,0.000335336,2.000041802,3.999999897,5.999989433,7.999986512,8.999988298,9.999989687,9.999992104,9.999993761,9.999994947
4/21/88,0.9,0.000335259,2.000041748,3.999999857,5.999989402,7.999986486,8.999988278,9.999989671,9.999992092,9.999993752,9.999994939
4/22/88,1,0.000335322,2.000041729,3.999999833,5.99998938,7.999986467,8.999988263,9.999989658,9.999992082,9.999993744,9.999994932
4/23/88,2.3,0.000335392,2.000041712,3.99999981,5.999989358,7.999986447,8.999988247,9.999989645,9.999992072,9.999993736,9.999994926
4/24/88,3.7,0.000335552,2.000041717,3.999999797,5.999989342,7.999986431,8.999988234,9.999989634,9.999992064,9.999993729,9.999994921
4/25/88,2.5,0.00033581,2.000041747,3.999999795,5.999989332,7.999986419,8.999988224,9.999989625,9.999992057,9.999993724,9.999994916
4/26/88,1.6,0.000335985,2.000041755,3.999999783,5.999989317,7.999986404,8.999988211,9.999989615,9.999992049,9.999993717,9.999994911
4/27/88,5.1,0.000336096,2.000041748,3.999999764,5.999989298,7.999986386,8.999988197,9.999989603,9.99999204,9.99999371,9.999994905
4/28/88,8.2,0.000336452,2.000041802,3.999999773,5.999989294,7.999986378,8.999988189,9.999989596,9.999992034,9.999993706,9.999994902
4/29/88,3.8,0.000337024,2.000041911,3.999999805,5.999989303,7.999986378,8.999988188,9.999989593,9.999992032,9.999993704,9.999994901
4/30/88,3.9,0.000337289,2.000041942,3.999999804,5.999989294,7.999986367,8.999988178,9.999989584,9.999992025,9.999993699,9.999994896
5/1/88,3.9,0.000337561,2.000041975,3.999999803,5.999989285,7.999986355,8.999988168,9.999989576,9.999992019,9.999993694,9.999994892
5/2/88,4,0.000337833,2.000042008,3.999999802,5.999989275,7.999986344,8.999988158,9.999989567,9.999992012,9.999993689,9.999994888
5/3/88,5.8,0.000338113,2.000042043,3.999999802,5.999989267,7.999986333,8.999988148,9.999989558,9.999992006,9.999993683,9.999994884
5/4/88,6.4,0.000338517,2.000042109,3.999999816,5.999989266,7.999986326,8.999988142,9.999989552,9.999992001,9.99999368,9.999994881
5/5/88,10,0.000338964,2.000042186,3.999999835,5.999989268,7.999986322,8.999988137,9.999989547,9.999991997,9.999993677,9.999994878
5/6/88,12.6,0.000339661,2.000042326,3.999999881,5.999989285,7.999986328,8.999988139,9.999989547,9.999991997,9.999993677,9.999994878
5/7/88,13.1,0.00034054,2.000042511,3.999999948,5.999989314,7.99998634,8.999988146,9.999989551,9.999992,9.999993679,9.99999488
5/8/88,10.5,0.000341454,2.000042704,4.000000019,5.999989345,7.999986355,8.999988154,9.999989555,9.999992003,9.999993682,9.999994882
5/9/88,13.7,0.000342187,2.000042852,4.000000069,5.999989364,7.999986362,8.999988157,9.999989556,9.999992004,9.999993682,9.999994882
5/10/88,14.9,0.000343143,2.000043056,4.000000144,5.999989398,7.999986378,8.999988166,9.999989561,9.999992008,9.999993685,9.999994885
5/11/88,12.5,0.000344182,2.000043281,4.000000229,5.999989437,7.999986397,8.999988177,9.999989568,9.999992013,9.999993689,9.999994888
5/12/88,6,0.000345054,2.000043465,4.000000295,5.999989465,7.999986409,8.999988184,9.999989572,9.999992016,9.999993692,9.99999489
5/13/88,11.5,0.000345473,2.000043534,4.00000031,5.999989465,7.999986404,8.999988178,9.999989566,9.999992012,9.999993688,9.999994887
5/14/88,11.7,0.000346275,2.0000437,4.000000368,5.999989489,7.999986414,8.999988183,9.999989568,9.999992013,9.999993689,9.999994888
5/15/88,9.1,0.000347091,2.000043869,4.000000428,5.999989514,7.999986424,8.999988188,9.999989571,9.999992015,9.999993691,9.99999489
5/16/88,15.3,0.000347726,2.000043993,4.000000467,5.999989527,7.999986427,8.999988189,9.999989569,9.999992014,9.99999369,9.999994889
5/17/88,15.2,0.000348794,2.000044225,4.000000555,5.999989568,7.999986447,8.999988201,9.999989577,9.99999202,9.999993695,9.999994893
5/18/88,12,0.000349854,2.000044455,4.000000642,5.999989608,7.999986467,8.999988213,9.999989584,9.999992026,9.999993699,9.999994896
5/19/88,11.3,0.000350691,2.00004463,4.000000704,5.999989634,7.999986479,8.999988219,9.999989587,9.999992028,9.999993701,9.999994898
5/20/88,13.3,0.00035148,2.000044792,4.00000076,5.999989657,7.999986488,8.999988223,9.999989589,9.999992029,9.999993702,9.999994899
5/21/88,13.9,0.000352407,2.000044989,4.000000833,5.999989689,7.999986503,8.999988231,9.999989594,9.999992033,9.999993705,9.999994901
5/22/88,13.8,0.000353377,2.000045197,4.000000909,5.999989724,7.999986519,8.999988241,9.999989599,9.999992037,9.999993708,9.999994904
5/23/88,15.8,0.00035434,2.000045402,4.000000985,5.999989758,7.999986535,8.99998825,9.999989605,9.999992041,9.999993712,9.999994906
5/24/88,15.9,0.000355442,2.000045643,4.000001077,5.9999898,7.999986557,8.999988263,9.999989613,9.999992047,9.999993717,9.99999491
5/25/88,11.2,0.000356552,2.000045886,4.000001169,5.999989844,7.999986579,8.999988277,9.999989621,9.999992054,9.999993722,9.999994915
5/26/88,9.5,0.000357333,2.000046046,4.000001225,5.999989866,7.999986588,8.999988281,9.999989623,9.999992055,9.999993723,9.999994915
5/27/88,10.6,0.000357996,2.000046177,4.000001267,5.999989882,7.999986592,8.999988282,9.999989622,9.999992055,9.999993722,9.999994915
5/28/88,17.2,0.000358735,2.000046327,4.000001319,5.999989902,7.999986599,8.999988285,9.999989623,9.999992055,9.999993723,9.999994915
5/29/88,17.7,0.000359935,2.000046592,4.000001421,5.99998995,7.999986625,8.999988301,9.999989634,9.999992063,9.999993729,9.99999492
5/30/88,18.2,0.00036117,2.000046866,4.000001527,5.999990001,7.999986652,8.999988318,9.999989645,9.999992072,9.999993736,9.999994926
5/31/88,19.6,0.00036244,2.000047148,4.000001637,5.999990055,7.999986681,8.999988336,9.999989656,9.999992081,9.999993743,9.999994932
6/1/88,17.6,0.000363807,2.000047455,4.000001758,5.999990114,7.999986713,8.999988356,9.99998967,9.999992091,9.999993751,9.999994938
6/2/88,9.1,0.000365035,2.000047727,4.000001864,5.999990165,7.99998674,8.999988373,9.999989681,9.999992099,9.999993757,9.999994944
6/3/88,9.1,0.00036567,2.000047851,4.000001903,5.999990178,7.999986743,8.999988373,9.999989679,9.999992098,9.999993757,9.999994943
